Date,month,week_each_month,Newcastle_Coal_Futures,USA_dollar,BCI,BDI,BPI,Ore_future,BPI03_TCA,C5,oil_now_price,oil_futures,P3A_03,Entry_of_coal_vessels,AWT_of_coal_vessels,Entry_of_noncoal_vessels,AWT_of_noncoal_vessels,each_month_week,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,each_month_week1,each_month_week2,each_month_week3,each_month_week4,each_month_week5,month1:each_month_week1,month2:each_month_week1,month3:each_month_week1,month4:each_month_week1,month5:each_month_week1,month6:each_month_week1,month7:each_month_week1,month8:each_month_week1,month9:each_month_week1,month10:each_month_week1,month11:each_month_week1,month12:each_month_week1,month1:each_month_week2,month2:each_month_week2,month3:each_month_week2,month4:each_month_week2,month5:each_month_week2,month6:each_month_week2,month7:each_month_week2,month8:each_month_week2,month9:each_month_week2,month10:each_month_week2,month11:each_month_week2,month12:each_month_week2,month1:each_month_week3,month2:each_month_week3,month3:each_month_week3,month4:each_month_week3,month5:each_month_week3,month6:each_month_week3,month7:each_month_week3,month8:each_month_week3,month9:each_month_week3,month10:each_month_week3,month11:each_month_week3,month12:each_month_week3,month1:each_month_week4,month2:each_month_week4,month3:each_month_week4,month4:each_month_week4,month5:each_month_week4,month6:each_month_week4,month7:each_month_week4,month8:each_month_week4,month9:each_month_week4,month10:each_month_week4,month11:each_month_week4,month12:each_month_week4,month1:each_month_week5,month2:each_month_week5,month3:each_month_week5,month4:each_month_week5,month5:each_month_week5,month6:each_month_week5,month7:each_month_week5,month8:each_month_week5,month9:each_month_week5,month10:each_month_week5,month11:each_month_week5,month12:each_month_week5
2013-03-27,3,4,91.9925,82.998,1266.5,936,1195.25,140.2775,9562.75,7.15325,107.6825,109.31,10314.5,29,7.43,19,0.55,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-03,4,1,92.2225,82.718,1215.5,872.6,1121,136.766,8969.75,6.94325,107.062,107.868,9694.75,30,7.89,11,1.13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-10,4,2,92.95,82.398,1246.2,871.8,1043.6,138.478,8716.4,7.223,103.248,104.812,9348,28,7.36,10,2.12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-17,4,3,91.578,82.4,1245,882.8,1162.2,138.288,9288.4,7.2052,98.092,99.354,9619.4,34,6.42,11,2.05,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-24,4,4,91.912,82.772,1226,879.2,1153.2,138.018,9209,7.0432,100.608,101.8,9285.8,25,5.89,16,0.47,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,5,1,91.032,81.966,1295.6,868.8,1024,131.57,8180.6,7.1526,101.534,102.634,8178.2,34,5.2,16,0.22,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-08,5,2,91.062,82.474,1395.25,888.5,995.75,129.81,7950,7.48375,103.774,104.516,7694,28,5.22,13,2.74,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15,5,3,89.874,83.716,1345.6,860.6,967.2,128.236,7717.6,7.2384,102.908,103.508,7208,31,5.74,11,0.96,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-22,5,4,90.458,83.866,1332,829.8,882.6,127.032,7036.2,7.2526,102.298,103.278,6214.6,22,5.46,12,0.58,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-29,5,5,90.235,83.58,1342.25,886.2,815,125.49,6490.25,7.3065,102.0325,102.372,5171,27,8.46,10,0.89,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-06-05,6,1,88.57,82.25,1340.6,806,771.6,114.632,6140.2,7.2928,102.924,103.302,4808.8,28,6.57,14,2.03,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-12,6,2,86.652,81.018,1437.2,852,808.6,112.874,6438,7.463,103.392,104.116,5457.4,28,6.57,14,2.03,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-19,6,3,85.852,81.368,1726.6,984.2,905.2,115.734,7207.4,7.9072,103.93,104.134,6161.4,24,4.4,14,0.86,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-26,6,4,84.012,82.816,2043,1119.8,971,114.8125,7749.2,8.185,101.432,101.812,6071.2,35,3.54,10,0.54,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-03,7,1,85.132,83.594,2039,1136.8,1013.4,119.2925,8058.6,7.7902,105.1825,105.204,6407.8,36,2.84,7,0.42,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-10,7,2,84.62,83.564,2026.2,1138.6,1038.2,121.276,8255.4,7.6552,108.258,108.058,6539.4,30,3.85,8,2.32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-17,7,3,84.8,82.724,2024.6,1147.6,1308.4,124.41,9136,7.7582,109.412,108.774,7290,32,3.36,13,2.41,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-24,7,4,84.072,81.994,1926.6,1110.6,1140.2,127.55,9067,7.7296,108.398,107.716,7195.4,36,4.02,11,0.84,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-31,7,5,83.13,81.898,1897.2,1067,1056.8,127.67,8405,8.1802,108.606,108.11,6556.2,36,4.14,11,3.06,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-07,8,1,82.258,81.378,1864.6,1028.2,977.6,132.428,7775.2,8.4562,108.556,107.844,6102,33,6.96,15,2.37,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-14,8,2,83.608,81.476,1976.6,1051.2,930,135.754,7405.2,8.8802,110.726,110.1,6375.8,31,5.69,13,0.4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-21,8,3,83.378,81.274,2244.4,1147.8,908.2,136.378,7244,9.1846,111.12,110.16,6887,18,5.27,12,2.35,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28,8,4,82.0875,81.594,2279.5,1317.2,904,136.96,7215.75,9.27025,115.318,114.174,7295,32,7,12,0.53,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-04,9,1,82.738,82.318,2502.2,1403.4,949.4,134.385,7584.2,10.1444,116.025,115.26,8032.4,40,7.34,11,0.63,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-11,9,2,83.452,81.622,3325,1580.8,1223.2,135.172,9800.8,11.9908,113.218,112.376,12017.4,29,8.75,13,0.85,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-18,9,3,84.534,80.688,3790.2,1797.4,1384.6,134.7,11103.6,12.3906,109.976,109.368,13618.2,27,6.21,12,0.41,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-25,9,4,84.852,80.438,4170.6,2056.2,1690,134.452,13551.6,13.4228,108.802,108.592,15277.2,25,5.19,13,0.22,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-02,10,1,84.518,80.044,3893.4,2049.6,2049.6,130.04,14704.8,12.289,108.634,108.792,15826,33,5.21,11,1.55,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-09,10,2,84.244,80.244,3842.4,2076.4,2087.4,130.84,16044.6,12.4146,110.304,110.396,16898.4,36,6.75,11,0.23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16,10,3,84.63,80.104,3441.4,1950,2031.2,132.484,16324.2,11.1346,110.108,110.182,16129.6,35,4.69,10,0.53,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-23,10,4,84.76,79.328,2941.8,1778,1993,132.68,15934.6,9.8764,107.822,108.266,14454,38,4.43,9,0.17,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-30,10,5,84.176,79.932,2318.2,1536.6,1731.8,132.864,13835.2,8.2308,107.61,108.646,12472.2,37,3.81,9,1.16,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-11-06,11,1,84.04,80.77,2510.8,1585.6,1600.4,135.018,12783.6,8.915,104.538,105.076,11582.8,32,2.71,11,0.26,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-13,11,2,83.752,80.97,2495.6,1530.6,1474.6,135.602,11782.2,9.061,107.098,107.274,10833.4,32,1.77,12,0.45,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-20,11,3,83.934,80.818,2416,1500.8,1357.6,136.086,10846.6,9.5446,109.324,108.916,10031.8,31,0.91,8,0.51,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-28,11,4,84.272,80.686,2718.66666666667,1745,1544.5,136.35,12143,10.8456,111.315,110.748,11093.8,31,0.91,8,0.51,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-04,12,1,84.79,80.536,3535.2,2020.4,1804.2,137.644,14409.2,12.8854,112.278,111.708,12856.4,38,3.42,8,0.84,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-11,12,2,85.342,80.094,4117.8,2136,1945.4,138.014,16262,14.6756,109.104,109.194,14213.4,26,4.33,6,0.09,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-18,12,3,85.142,80.408,3798.4,2203,1958.8,136.974,15622,12.0618,110.34,110.12,12862.8,38,4.05,14,1.05,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-25,12,4,85.0466666666667,80.47,4037,2262,1830,136.1525,14593,12.8115,111.715,111.905,12043.5,39,3.16,12,0.21,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,1,1,84.6025,80.386,3648.5,1753,1765,134.4275,14068,11.368,108.7325,109.52,11588,34,2.8,9,0.31,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,1,2,82.814,80.834,2744.6,1774.2,1670.8,131.572,13317.6,8.7656,107.014,106.974,10809.6,34,4.03,9,0.62,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-15,1,3,82.476,80.87,1901.2,1391.6,1576.8,130.528,12568.2,7.3692,107.828,106.768,10083.2,32,1.7,10,0.16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-22,1,4,81.82,80.864,1886.6,1327.2,1496.6,129.1375,11936.4,7.7664,109.14,107.362,9805.6,30,1.94,9,1.58,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-29,1,5,80.978,80.808,1585.6,1179.5,1375.8,127.314,10933.2,7.1792,108.834,107.26,8704.8,36,1.52,9,0.15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-02-05,2,1,80.918,80.966,1547.2,1089.2,1311.4,121.948,10466.8,7.3492,107.734,106.966,8728.8,34,3.43,13,0.23,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-12,2,2,79.646,80.48,1570.2,1095,1315,121.43,10523,7.5926,109.124,108.782,10256.4,36,4.4,13,0.77,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-19,2,3,79.402,80.18,1672.6,1155,1278.2,122.29,10265.2,8.4864,109.74,110.052,11981.6,38,3.12,7,0.34,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-26,2,4,78.258,80.166,1905.4,1243.83333333333,1157,121.608,9308.4,9.0446,109.172,109.54,11887.8,32,4.25,7,0.34,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-05,3,1,77.952,79.928,2492.4,1385.6,1065.2,114.954,8573.6,10.3108,109.142,109.072,11207.8,32,2.34,10,0.27,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-12,3,2,77.388,79.632,2799.8,1508,1102.6,110.952,8873.4,10.2374,108.012,108.122,11340,32,2.41,7,0.41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-19,3,3,78.01,79.842,2931.2,1557.8,1118.8,111.45,8994.6,10.8548,106.532,106.45,11506.2,21,1.75,11,0.34,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-26,3,4,77.634,80.046,2801.4,1497,1054.4,111.542,8468.8,10.4626,106.544,107.346,11084.2,32,2.49,12,0.58,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-02,4,1,77.354,80.264,2429,1278.2,872.8,114.948,7041.6,10.1512,105.262,106.208,9557.4,31,2.94,11,0.98,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-09,4,2,77.95,79.672,1984.4,1075.2,795.2,117.922,6414.4,8.7048,106.51,107.252,8440.6,31,4.06,9,1.47,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-16,4,3,78.92,79.812,1673.25,956.25,789.75,116.815,6365.75,7.601,109.07,109.235,7870,28,3.34,13,0.82,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-23,4,4,78.71,79.846,1664,953.25,840,115.964,6807.75,7.58975,109.206,109.648,7776,30,0.88,9,0.86,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,4,5,79.036,79.612,1731,987.4,868.2,111.46,6989.6,7.2588,109.15,108.304,7677.4,30,0.88,9,0.86,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
